Person_ID,Aracade_Game,Adventure_Game,Game,Proficency 
11448,NO,YES,MISSING_VALUE,MISSING_VALUE
11449,NO,YES,GAME_1,LEVEL_2
11450,YES,YES,GAME_1,LEVEL_1
11451,NO,YES,GAME_1,LEVEL_2
11452,NO,YES,GAME_1,MISSING_VALUE
11453,NO,YES,GAME_3,LEVEL_2
11454,NO,YES,MISSING_VALUE,LEVEL_4
11455,NO,YES,GAME_3,LEVEL_2
11456,NO,YES,GAME_2,LEVEL_2
11457,NO,NO,GAME_1,MISSING_VALUE
11458,NO,YES,GAME_1,MISSING_VALUE
11459,NO,YES,GAME_1,MISSING_VALUE
11460,NO,YES,MISSING_VALUE,MISSING_VALUE
11461,NO,YES,GAME_1,MISSING_VALUE
11462,NO,YES,GAME_3,MISSING_VALUE
11463,NO,YES,GAME_3,LEVEL_2
11464,NO,YES,GAME_1,LEVEL_2
11465,NO,YES,GAME_3,LEVEL_2
11466,NO,YES,GAME_2,LEVEL_2
11467,NO,YES,GAME_1,LEVEL_2
11468,NO,YES,GAME_1,LEVEL_2
11469,NO,NO,MISSING_VALUE,LEVEL_4
11470,NO,YES,GAME_4,LEVEL_2
11471,NO,YES,GAME_1,LEVEL_2
11472,NO,YES,GAME_1,LEVEL_2
11473,NO,YES,GAME_1,LEVEL_2
11474,NO,YES,GAME_1,LEVEL_2
11475,NO,YES,GAME_2,LEVEL_2
11476,NO,YES,GAME_1,LEVEL_2
11477,NO,YES,GAME_2,LEVEL_3
11478,NO,YES,GAME_1,LEVEL_2
11479,NO,YES,GAME_1,LEVEL_2
11480,NO,YES,GAME_1,MISSING_VALUE
11481,NO,YES,GAME_3,LEVEL_2
11482,NO,YES,GAME_1,MISSING_VALUE
11483,NO,YES,GAME_1,LEVEL_2
11484,NO,YES,GAME_3,MISSING_VALUE
11485,NO,YES,GAME_1,LEVEL_2
11486,NO,YES,GAME_2,LEVEL_3
11487,YES,YES,GAME_2,LEVEL_3
11488,NO,YES,GAME_1,LEVEL_2
11489,NO,YES,GAME_4,LEVEL_2
11490,NO,YES,GAME_3,LEVEL_2
11491,NO,YES,GAME_3,MISSING_VALUE
11492,NO,YES,GAME_2,MISSING_VALUE
11493,NO,YES,GAME_3,LEVEL_2
11494,YES,YES,GAME_1,LEVEL_3
11495,NO,YES,GAME_1,LEVEL_2
11496,YES,YES,GAME_2,LEVEL_2
11497,YES,YES,GAME_1,LEVEL_3
11498,NO,YES,GAME_1,LEVEL_2
11499,NO,YES,GAME_3,MISSING_VALUE
11500,NO,YES,GAME_1,MISSING_VALUE
11501,NO,YES,GAME_1,LEVEL_2
11502,YES,YES,GAME_1,LEVEL_3
11503,NO,YES,GAME_1,LEVEL_2
11504,YES,YES,GAME_2,LEVEL_2
11505,YES,YES,GAME_3,MISSING_VALUE
11506,YES,YES,GAME_3,LEVEL_2
11507,NO,YES,GAME_3,LEVEL_2
11508,NO,YES,GAME_1,LEVEL_2
11509,NO,YES,GAME_1,LEVEL_2
11510,NO,YES,GAME_3,LEVEL_2
11511,YES,YES,GAME_1,LEVEL_2
11512,YES,YES,GAME_1,LEVEL_2
11513,NO,NO,GAME_1,MISSING_VALUE
11514,NO,YES,GAME_1,MISSING_VALUE
11515,NO,YES,GAME_2,LEVEL_2
11516,NO,YES,GAME_1,MISSING_VALUE
11517,YES,YES,GAME_3,LEVEL_2
11518,YES,YES,GAME_4,LEVEL_2
11519,YES,YES,GAME_2,MISSING_VALUE
11520,NO,YES,GAME_4,LEVEL_2
11521,NO,YES,GAME_1,LEVEL_2
11522,NO,YES,GAME_1,MISSING_VALUE
11523,NO,NO,GAME_1,LEVEL_4
11524,YES,YES,GAME_4,LEVEL_2
11525,YES,YES,GAME_3,LEVEL_2
11526,NO,YES,GAME_1,MISSING_VALUE
11527,YES,YES,GAME_3,LEVEL_3
11528,NO,YES,GAME_3,LEVEL_2
11529,NO,YES,GAME_4,MISSING_VALUE
11530,YES,YES,GAME_4,LEVEL_3
11531,NO,YES,GAME_2,MISSING_VALUE
11532,YES,YES,GAME_3,LEVEL_3
11533,YES,YES,GAME_1,LEVEL_2
11534,YES,YES,GAME_3,LEVEL_2
11535,YES,YES,GAME_3,LEVEL_2
11536,YES,YES,GAME_3,LEVEL_3
11537,YES,YES,GAME_1,MISSING_VALUE
11538,NO,YES,GAME_1,LEVEL_2
11539,NO,YES,GAME_1,MISSING_VALUE
11540,NO,YES,GAME_1,LEVEL_2
11541,YES,YES,GAME_3,LEVEL_2
11542,YES,YES,GAME_1,LEVEL_2
11543,NO,NO,GAME_1,LEVEL_2
11544,NO,YES,GAME_1,LEVEL_2
11545,NO,YES,GAME_2,LEVEL_2
11546,YES,YES,GAME_4,MISSING_VALUE
11547,NO,YES,GAME_1,MISSING_VALUE
11548,YES,YES,GAME_1,MISSING_VALUE
11549,NO,YES,GAME_4,LEVEL_2
11550,NO,YES,GAME_3,LEVEL_2
11551,NO,YES,GAME_1,LEVEL_2
11552,YES,YES,GAME_3,LEVEL_1
11553,NO,YES,GAME_1,LEVEL_2
11554,NO,YES,GAME_1,LEVEL_2
11555,NO,YES,GAME_1,LEVEL_2
11556,YES,YES,GAME_4,LEVEL_2
11557,YES,YES,GAME_2,LEVEL_2
11558,YES,YES,GAME_4,LEVEL_2
11559,YES,YES,GAME_2,LEVEL_2
11560,NO,YES,GAME_3,LEVEL_2
11561,NO,YES,GAME_1,LEVEL_2
11562,NO,YES,GAME_3,LEVEL_2
11563,YES,YES,GAME_4,LEVEL_2
11564,YES,YES,GAME_4,LEVEL_2
11565,YES,YES,GAME_2,LEVEL_2
11566,YES,YES,GAME_3,LEVEL_2
11567,NO,YES,GAME_1,LEVEL_2
11568,YES,YES,GAME_1,LEVEL_2
11569,YES,YES,GAME_4,LEVEL_2
11570,YES,YES,GAME_3,LEVEL_2
11571,YES,YES,GAME_3,MISSING_VALUE
11572,YES,YES,GAME_2,MISSING_VALUE
11573,YES,YES,GAME_2,LEVEL_2
11574,YES,YES,GAME_4,LEVEL_2
11575,YES,YES,GAME_1,LEVEL_2
11576,YES,YES,GAME_3,LEVEL_2
11577,YES,YES,GAME_2,LEVEL_3
11578,YES,YES,GAME_3,LEVEL_2
11579,YES,YES,GAME_2,LEVEL_2
11580,YES,YES,GAME_1,LEVEL_2
11581,YES,YES,GAME_1,LEVEL_3
11582,YES,YES,GAME_4,LEVEL_2
11583,YES,YES,GAME_3,LEVEL_2
11584,YES,YES,GAME_2,LEVEL_3
11585,YES,YES,GAME_1,MISSING_VALUE
11586,NO,YES,GAME_1,MISSING_VALUE
11587,YES,YES,GAME_1,LEVEL_3
11588,NO,YES,GAME_1,LEVEL_2
11589,YES,YES,GAME_1,LEVEL_2
11590,YES,YES,GAME_1,LEVEL_2
11591,NO,YES,GAME_1,LEVEL_2
11592,YES,YES,GAME_3,LEVEL_2
11593,YES,YES,GAME_2,MISSING_VALUE
11594,YES,YES,GAME_1,LEVEL_2
11595,NO,YES,GAME_2,LEVEL_3
11596,NO,YES,GAME_1,LEVEL_2
11597,YES,YES,GAME_2,LEVEL_2
11598,NO,YES,GAME_2,LEVEL_2
11599,YES,YES,GAME_2,LEVEL_2
11600,YES,YES,GAME_2,LEVEL_2
11601,NO,YES,GAME_2,LEVEL_3
11602,NO,YES,GAME_2,MISSING_VALUE
11603,NO,YES,GAME_3,LEVEL_2
11604,NO,YES,GAME_3,LEVEL_2
11605,NO,YES,GAME_2,LEVEL_2
11606,YES,YES,GAME_2,LEVEL_2
11607,NO,YES,GAME_1,MISSING_VALUE
11608,YES,YES,GAME_1,LEVEL_2
11609,YES,YES,GAME_2,LEVEL_2
11610,NO,YES,GAME_1,LEVEL_2
11611,NO,YES,GAME_1,LEVEL_2
11612,NO,YES,GAME_3,LEVEL_2
11613,NO,YES,GAME_3,LEVEL_2
11614,YES,YES,GAME_1,LEVEL_3
11615,YES,YES,GAME_1,LEVEL_2
11616,NO,YES,GAME_1,LEVEL_2
11617,YES,YES,GAME_1,LEVEL_3
11618,YES,YES,GAME_1,MISSING_VALUE
11619,NO,YES,GAME_1,LEVEL_2
11620,NO,YES,GAME_2,LEVEL_2
11621,NO,YES,GAME_2,MISSING_VALUE
11622,NO,YES,GAME_3,LEVEL_2
11623,NO,YES,GAME_3,LEVEL_2
11624,NO,NO,GAME_3,LEVEL_2
11625,YES,YES,GAME_2,LEVEL_3
11626,NO,YES,GAME_1,LEVEL_2
11627,NO,YES,GAME_1,LEVEL_2
11628,YES,YES,GAME_1,LEVEL_2
11629,NO,YES,GAME_2,LEVEL_3
11630,YES,YES,GAME_1,LEVEL_2
11631,NO,NO,MISSING_VALUE,LEVEL_4
11632,YES,YES,GAME_1,LEVEL_3
11633,NO,NO,GAME_3,MISSING_VALUE
11634,NO,YES,GAME_1,LEVEL_2
11635,YES,YES,GAME_1,LEVEL_2
11636,NO,YES,GAME_1,LEVEL_2
11637,NO,YES,GAME_1,LEVEL_2
11638,NO,YES,GAME_2,LEVEL_2
11639,NO,YES,GAME_1,LEVEL_2
11640,NO,NO,MISSING_VALUE,LEVEL_4
11641,NO,YES,GAME_1,LEVEL_2
11642,NO,YES,GAME_2,LEVEL_3
11643,NO,YES,GAME_1,LEVEL_3
11644,NO,YES,GAME_2,LEVEL_2
11645,YES,NO,GAME_3,LEVEL_2
11646,NO,YES,GAME_1,LEVEL_3
11647,NO,YES,GAME_2,MISSING_VALUE
11648,YES,YES,GAME_1,MISSING_VALUE
11649,NO,YES,GAME_1,LEVEL_2
11650,YES,YES,GAME_3,LEVEL_2
11651,NO,YES,GAME_1,LEVEL_2
11652,YES,YES,GAME_2,LEVEL_3
11653,NO,YES,GAME_1,LEVEL_2
11654,YES,YES,GAME_3,LEVEL_2
11655,NO,YES,GAME_1,LEVEL_3
11656,YES,YES,GAME_1,MISSING_VALUE
11657,YES,YES,GAME_2,LEVEL_2
11658,NO,YES,GAME_3,LEVEL_2
11659,YES,YES,GAME_1,LEVEL_3
11660,NO,YES,GAME_1,MISSING_VALUE
11661,NO,YES,GAME_1,LEVEL_2
11662,YES,YES,GAME_1,LEVEL_2
11663,NO,YES,GAME_1,LEVEL_2
11664,NO,YES,GAME_1,LEVEL_2
11665,NO,YES,GAME_1,LEVEL_2
11666,NO,YES,GAME_1,LEVEL_3
11667,NO,YES,GAME_1,MISSING_VALUE
11668,YES,YES,GAME_2,LEVEL_3
11669,NO,YES,GAME_1,LEVEL_2
11670,YES,YES,GAME_2,LEVEL_2
11671,NO,YES,GAME_2,LEVEL_3
11672,NO,YES,GAME_2,LEVEL_3
11673,NO,YES,GAME_2,MISSING_VALUE
11674,NO,YES,GAME_3,LEVEL_2
11675,NO,YES,GAME_1,LEVEL_2
11676,NO,NO,MISSING_VALUE,LEVEL_4
11677,NO,NO,MISSING_VALUE,LEVEL_4
11678,YES,YES,GAME_2,LEVEL_2
11679,YES,YES,GAME_3,LEVEL_2
11680,YES,YES,GAME_4,MISSING_VALUE
11681,NO,YES,GAME_3,MISSING_VALUE
11682,YES,YES,GAME_4,MISSING_VALUE
11683,YES,YES,GAME_4,MISSING_VALUE
11684,NO,YES,GAME_4,MISSING_VALUE
11685,YES,YES,GAME_2,MISSING_VALUE
11686,YES,YES,GAME_4,MISSING_VALUE
11687,YES,YES,GAME_4,MISSING_VALUE
11688,YES,YES,GAME_1,LEVEL_2
11689,YES,YES,GAME_3,MISSING_VALUE
11690,NO,YES,GAME_1,LEVEL_3
11691,NO,YES,GAME_3,LEVEL_2
11692,NO,YES,GAME_4,LEVEL_2
11693,NO,YES,GAME_4,LEVEL_2
11694,YES,YES,GAME_4,LEVEL_2
11695,NO,YES,GAME_4,LEVEL_2
11696,YES,YES,GAME_4,LEVEL_2
11697,NO,YES,GAME_4,LEVEL_2
11698,NO,YES,GAME_1,MISSING_VALUE
11699,NO,YES,GAME_4,LEVEL_3
11700,NO,YES,GAME_4,LEVEL_3
11701,NO,YES,GAME_4,LEVEL_2
11702,NO,YES,GAME_1,LEVEL_2
11703,NO,YES,GAME_4,MISSING_VALUE
11704,YES,YES,GAME_4,LEVEL_2
11705,YES,YES,GAME_3,LEVEL_3
11706,YES,YES,GAME_2,LEVEL_2
11707,NO,YES,GAME_1,MISSING_VALUE
11708,NO,YES,GAME_2,LEVEL_3
11709,YES,YES,GAME_1,LEVEL_2
11710,YES,YES,GAME_3,LEVEL_2
11711,YES,YES,GAME_1,LEVEL_2
11712,NO,YES,GAME_1,LEVEL_2
11713,NO,YES,GAME_1,LEVEL_2
11714,NO,YES,GAME_2,LEVEL_3
11715,NO,YES,GAME_1,LEVEL_2
11716,NO,YES,GAME_1,LEVEL_2
11717,NO,YES,GAME_1,LEVEL_2
11718,YES,YES,GAME_1,MISSING_VALUE
11719,NO,YES,GAME_2,LEVEL_3
11720,NO,YES,GAME_4,LEVEL_2
11721,NO,YES,GAME_1,LEVEL_2
11722,NO,YES,GAME_3,LEVEL_2
11723,NO,YES,GAME_4,LEVEL_2
11724,NO,YES,GAME_3,LEVEL_2
11725,NO,YES,GAME_1,LEVEL_2
11726,NO,YES,GAME_1,LEVEL_2
11727,YES,YES,GAME_1,LEVEL_2
11728,NO,YES,GAME_1,LEVEL_2
11729,YES,YES,GAME_3,LEVEL_2
11730,YES,YES,GAME_1,LEVEL_2
11731,NO,YES,GAME_1,LEVEL_2
11732,NO,YES,GAME_2,MISSING_VALUE
11733,NO,YES,MISSING_VALUE,MISSING_VALUE
11734,NO,YES,GAME_2,MISSING_VALUE
11735,YES,YES,GAME_1,LEVEL_2
11736,YES,YES,GAME_1,LEVEL_3
11737,YES,YES,GAME_1,LEVEL_2
11738,NO,YES,GAME_1,LEVEL_2
11739,YES,YES,GAME_4,LEVEL_3
11740,NO,YES,GAME_2,MISSING_VALUE
11741,NO,NO,GAME_1,LEVEL_4
11742,NO,YES,GAME_1,MISSING_VALUE
11743,NO,YES,GAME_1,LEVEL_2
11744,YES,YES,GAME_2,LEVEL_2
11745,YES,YES,GAME_1,LEVEL_3
11746,NO,YES,GAME_1,LEVEL_3
11747,NO,YES,GAME_1,LEVEL_2
11748,NO,YES,MISSING_VALUE,MISSING_VALUE
11749,YES,YES,GAME_1,LEVEL_2
11750,NO,NO,MISSING_VALUE,MISSING_VALUE
11751,NO,NO,MISSING_VALUE,MISSING_VALUE
11752,NO,YES,GAME_1,LEVEL_2
11753,NO,YES,GAME_1,LEVEL_2
11754,YES,YES,GAME_2,LEVEL_2
11755,NO,YES,GAME_2,LEVEL_3
11756,YES,YES,GAME_1,LEVEL_2
11757,NO,YES,GAME_3,LEVEL_2
11758,NO,YES,GAME_1,LEVEL_3
11759,NO,NO,GAME_1,MISSING_VALUE
11760,YES,YES,GAME_1,MISSING_VALUE
11761,YES,YES,GAME_2,LEVEL_2
11762,YES,YES,GAME_2,LEVEL_2
11763,NO,YES,GAME_1,LEVEL_2
11764,YES,YES,GAME_1,LEVEL_2
11765,YES,YES,GAME_1,LEVEL_3
11766,NO,YES,GAME_1,MISSING_VALUE
11767,YES,YES,GAME_1,LEVEL_2
11768,YES,YES,GAME_2,LEVEL_2
11769,NO,YES,GAME_1,LEVEL_2
11770,YES,YES,GAME_1,LEVEL_2
11771,NO,YES,GAME_1,LEVEL_2
11772,NO,NO,MISSING_VALUE,LEVEL_4
11773,YES,YES,GAME_1,LEVEL_2
11774,NO,YES,GAME_4,MISSING_VALUE
11775,YES,YES,GAME_1,LEVEL_2
11776,YES,YES,GAME_3,LEVEL_2
11777,YES,YES,GAME_3,LEVEL_2
11778,YES,YES,GAME_1,LEVEL_2
11779,NO,YES,GAME_1,MISSING_VALUE
11780,NO,YES,GAME_1,LEVEL_2
11781,NO,YES,GAME_2,LEVEL_2
11782,YES,YES,GAME_2,LEVEL_2
11783,YES,YES,GAME_1,LEVEL_2
11784,YES,YES,GAME_1,LEVEL_2
11785,NO,NO,GAME_1,MISSING_VALUE
11786,NO,YES,GAME_1,LEVEL_2
11787,YES,YES,GAME_2,LEVEL_3
11788,NO,YES,GAME_2,MISSING_VALUE
11789,NO,YES,GAME_1,MISSING_VALUE
11790,NO,YES,GAME_1,LEVEL_2
11791,NO,YES,GAME_1,LEVEL_3
11792,NO,YES,GAME_1,LEVEL_2
11793,YES,YES,GAME_1,LEVEL_2
11794,NO,YES,GAME_1,LEVEL_2
11795,NO,YES,GAME_1,LEVEL_2
11796,NO,NO,MISSING_VALUE,LEVEL_4
11797,NO,YES,GAME_1,LEVEL_2
11798,NO,YES,GAME_1,LEVEL_2
11799,YES,YES,GAME_2,LEVEL_2
11800,NO,YES,GAME_1,LEVEL_2
11801,NO,YES,GAME_4,MISSING_VALUE
11802,YES,YES,GAME_2,LEVEL_3
11803,YES,YES,GAME_1,LEVEL_2
11804,NO,YES,GAME_1,LEVEL_2
11805,YES,YES,GAME_1,LEVEL_2
11806,YES,YES,GAME_1,LEVEL_3
11807,YES,YES,GAME_1,LEVEL_2
11808,NO,YES,GAME_1,LEVEL_2
11809,YES,YES,GAME_1,LEVEL_3
11810,NO,YES,GAME_2,LEVEL_3
11811,NO,YES,GAME_1,MISSING_VALUE
11812,NO,YES,GAME_2,LEVEL_3
11813,NO,YES,GAME_1,MISSING_VALUE
11814,NO,YES,GAME_3,LEVEL_2
11815,NO,YES,GAME_2,LEVEL_2
11816,NO,YES,GAME_1,LEVEL_2
11817,YES,YES,GAME_1,LEVEL_3
11818,NO,YES,GAME_4,MISSING_VALUE
11819,YES,YES,GAME_1,LEVEL_2
11820,NO,YES,GAME_1,LEVEL_2
11821,NO,YES,GAME_2,LEVEL_3
11822,NO,YES,GAME_3,LEVEL_2
11823,NO,NO,GAME_1,LEVEL_4
11824,NO,YES,GAME_2,LEVEL_3
11825,NO,YES,GAME_1,MISSING_VALUE
11826,NO,NO,MISSING_VALUE,LEVEL_4
11827,NO,YES,GAME_2,LEVEL_2
11828,NO,YES,GAME_1,LEVEL_2
11829,NO,YES,GAME_1,LEVEL_2
11830,NO,YES,GAME_3,LEVEL_2
11831,YES,YES,GAME_1,LEVEL_2
11832,NO,YES,GAME_1,LEVEL_3
11833,NO,YES,GAME_1,LEVEL_2
11834,YES,YES,GAME_1,LEVEL_2
11835,YES,YES,GAME_1,LEVEL_2
11836,YES,YES,GAME_2,LEVEL_2
11837,YES,YES,GAME_1,MISSING_VALUE
11838,NO,YES,GAME_1,MISSING_VALUE
11839,NO,YES,GAME_1,LEVEL_2
11840,YES,YES,GAME_1,LEVEL_2
11841,NO,YES,GAME_2,MISSING_VALUE
11842,NO,YES,GAME_1,MISSING_VALUE
11843,NO,YES,GAME_1,LEVEL_2
11844,YES,YES,GAME_1,LEVEL_2
11845,NO,NO,GAME_1,LEVEL_2
11846,NO,YES,GAME_1,LEVEL_2
11847,YES,YES,GAME_2,MISSING_VALUE
11848,YES,YES,GAME_3,LEVEL_2
11849,YES,YES,GAME_2,LEVEL_2
11850,NO,YES,GAME_1,MISSING_VALUE
11851,NO,YES,GAME_4,MISSING_VALUE
11852,YES,YES,GAME_2,MISSING_VALUE
11853,YES,YES,GAME_1,LEVEL_2
11854,NO,YES,GAME_2,LEVEL_3
11855,YES,YES,GAME_1,LEVEL_3
11856,NO,YES,GAME_1,LEVEL_2
11857,NO,YES,GAME_1,LEVEL_2
11858,NO,YES,GAME_1,MISSING_VALUE
11859,NO,YES,GAME_4,LEVEL_2
11860,NO,YES,GAME_1,MISSING_VALUE
11861,NO,YES,GAME_1,LEVEL_2
11862,YES,YES,GAME_3,LEVEL_2
11863,NO,YES,GAME_1,LEVEL_2
11864,NO,YES,GAME_3,LEVEL_2
11865,YES,YES,GAME_1,LEVEL_3
11866,NO,YES,GAME_1,LEVEL_2
11867,NO,YES,GAME_3,LEVEL_2
11868,NO,YES,GAME_3,LEVEL_2
11869,YES,YES,GAME_3,LEVEL_2
11870,NO,YES,GAME_1,MISSING_VALUE
11871,YES,YES,GAME_4,LEVEL_2
11872,NO,YES,GAME_1,LEVEL_2
11873,NO,YES,GAME_1,LEVEL_2
11874,NO,YES,GAME_1,LEVEL_2
11875,YES,YES,GAME_1,LEVEL_2
11876,NO,YES,GAME_1,LEVEL_2
11877,NO,YES,MISSING_VALUE,LEVEL_4
11878,NO,YES,GAME_1,MISSING_VALUE
11879,NO,YES,GAME_1,LEVEL_2
11880,NO,YES,GAME_1,LEVEL_2
11881,YES,YES,GAME_2,LEVEL_2
11882,YES,YES,GAME_1,LEVEL_3
11883,NO,YES,GAME_1,LEVEL_2
11884,NO,YES,GAME_4,LEVEL_2
11885,NO,YES,GAME_2,LEVEL_2
11886,NO,YES,GAME_1,MISSING_VALUE
11887,NO,YES,GAME_1,LEVEL_2
11888,NO,NO,GAME_4,LEVEL_2
11889,NO,YES,GAME_4,LEVEL_2
11890,NO,NO,GAME_1,LEVEL_2
11891,NO,YES,GAME_3,LEVEL_2
11892,YES,YES,GAME_1,LEVEL_2
11893,NO,YES,GAME_1,LEVEL_2
11894,NO,YES,GAME_3,LEVEL_2
11895,NO,YES,GAME_1,LEVEL_2
11896,YES,YES,GAME_1,LEVEL_3
11897,NO,YES,GAME_3,LEVEL_1
11898,NO,YES,GAME_4,LEVEL_2
11899,NO,NO,MISSING_VALUE,LEVEL_4
11900,NO,NO,MISSING_VALUE,LEVEL_4
11901,NO,YES,GAME_1,LEVEL_2
11902,NO,YES,GAME_1,LEVEL_2
11903,NO,YES,GAME_1,LEVEL_2
11904,NO,YES,GAME_1,LEVEL_1
11905,NO,YES,GAME_4,LEVEL_2
11906,NO,YES,GAME_1,MISSING_VALUE
11907,NO,YES,GAME_1,LEVEL_2
11908,NO,NO,GAME_1,LEVEL_2
11909,YES,YES,GAME_3,LEVEL_2
11910,YES,YES,GAME_2,LEVEL_2
11911,NO,YES,GAME_3,LEVEL_2
11912,NO,YES,GAME_1,MISSING_VALUE
11913,NO,YES,GAME_2,LEVEL_2
11914,NO,YES,GAME_3,MISSING_VALUE
11915,NO,YES,GAME_3,LEVEL_2
11916,NO,YES,GAME_1,LEVEL_2
11917,NO,YES,GAME_2,LEVEL_3
11918,NO,YES,GAME_1,LEVEL_2
11919,NO,YES,GAME_2,LEVEL_3
11920,NO,YES,GAME_2,LEVEL_2
11921,NO,YES,GAME_2,MISSING_VALUE
11922,NO,YES,GAME_1,LEVEL_2
11923,NO,YES,GAME_1,LEVEL_3
11924,YES,YES,GAME_1,MISSING_VALUE
11925,YES,YES,GAME_1,MISSING_VALUE
11926,NO,YES,GAME_3,LEVEL_2
11927,NO,YES,GAME_1,LEVEL_2
11928,YES,YES,GAME_4,MISSING_VALUE
11929,NO,YES,GAME_3,LEVEL_1
11930,NO,YES,GAME_3,LEVEL_2
11931,NO,YES,GAME_1,LEVEL_2
11932,NO,YES,GAME_3,LEVEL_2
11933,NO,YES,GAME_3,LEVEL_2
11934,NO,YES,GAME_1,MISSING_VALUE
11935,YES,YES,GAME_4,LEVEL_2
11936,NO,YES,GAME_3,LEVEL_2
11937,NO,YES,GAME_2,LEVEL_3
11938,NO,YES,GAME_3,LEVEL_2
11939,NO,YES,GAME_3,LEVEL_2
11940,YES,YES,GAME_3,LEVEL_2
11941,NO,YES,GAME_1,LEVEL_2
11942,YES,YES,GAME_3,LEVEL_2
11943,NO,YES,GAME_3,LEVEL_2
11944,NO,YES,GAME_1,LEVEL_2
11945,NO,YES,GAME_1,LEVEL_2
11946,NO,YES,GAME_1,LEVEL_3
11947,NO,YES,GAME_4,LEVEL_2
11948,YES,YES,GAME_1,LEVEL_2
11949,YES,YES,GAME_2,MISSING_VALUE
11950,NO,YES,GAME_2,LEVEL_2
11951,NO,YES,GAME_3,MISSING_VALUE
11952,NO,YES,GAME_3,LEVEL_2
11953,NO,YES,GAME_1,MISSING_VALUE
11954,YES,YES,GAME_1,LEVEL_2
11955,NO,YES,GAME_1,LEVEL_2
11956,NO,YES,GAME_3,LEVEL_2
11957,NO,YES,GAME_3,LEVEL_2
11958,NO,YES,GAME_3,LEVEL_2
11959,NO,YES,GAME_1,LEVEL_2
11960,YES,YES,GAME_2,MISSING_VALUE
11961,YES,YES,GAME_2,LEVEL_3
11962,NO,YES,GAME_1,LEVEL_2
11963,NO,YES,GAME_1,LEVEL_2
11964,NO,YES,GAME_1,LEVEL_2
11965,YES,YES,GAME_1,LEVEL_2
11966,NO,YES,GAME_3,LEVEL_2
11967,NO,YES,GAME_1,LEVEL_2
11968,NO,YES,GAME_1,LEVEL_2
11969,YES,YES,GAME_3,LEVEL_3
11970,NO,YES,GAME_1,LEVEL_2
11971,NO,YES,GAME_2,LEVEL_3
11972,NO,YES,GAME_3,LEVEL_2
11973,NO,NO,GAME_3,LEVEL_2
11974,NO,YES,GAME_2,MISSING_VALUE
11975,NO,YES,GAME_1,LEVEL_2
11976,NO,YES,GAME_1,LEVEL_3
11977,NO,YES,GAME_1,LEVEL_2
11978,NO,YES,GAME_3,LEVEL_3
11979,NO,YES,GAME_3,LEVEL_3
11980,NO,YES,GAME_1,LEVEL_2
11981,NO,YES,GAME_2,LEVEL_2
11982,YES,YES,GAME_2,LEVEL_3
11983,YES,YES,GAME_1,LEVEL_2
11984,NO,YES,GAME_1,LEVEL_2
11985,NO,YES,GAME_1,LEVEL_2
11986,NO,YES,GAME_2,LEVEL_2
11987,YES,YES,GAME_2,MISSING_VALUE
11988,NO,YES,GAME_3,LEVEL_2
11989,NO,YES,GAME_1,MISSING_VALUE
11990,YES,YES,GAME_3,LEVEL_2
11991,NO,YES,GAME_1,LEVEL_2
11992,NO,YES,GAME_3,MISSING_VALUE
11993,NO,YES,GAME_1,LEVEL_2
11994,NO,YES,GAME_1,LEVEL_2
11995,NO,YES,GAME_1,LEVEL_2
11996,NO,YES,GAME_3,LEVEL_3
11997,NO,YES,GAME_1,LEVEL_2
11998,NO,YES,GAME_1,LEVEL_2
11999,NO,YES,GAME_3,LEVEL_2
12000,NO,YES,GAME_1,LEVEL_2
12001,NO,YES,GAME_1,MISSING_VALUE
12002,NO,YES,GAME_3,LEVEL_2
12003,NO,YES,GAME_1,LEVEL_2
12004,NO,YES,GAME_1,MISSING_VALUE
12005,NO,YES,GAME_1,LEVEL_2
12006,NO,YES,GAME_1,LEVEL_2
12007,NO,YES,GAME_3,LEVEL_2
12008,NO,YES,GAME_3,MISSING_VALUE
12009,NO,YES,GAME_2,LEVEL_3
12010,NO,YES,GAME_2,MISSING_VALUE
12011,NO,YES,GAME_1,LEVEL_2
12012,NO,YES,GAME_3,LEVEL_2
12013,NO,YES,GAME_1,LEVEL_2
12014,NO,YES,GAME_1,LEVEL_2
12015,YES,YES,GAME_2,MISSING_VALUE
12016,YES,YES,GAME_1,LEVEL_2
12017,NO,YES,GAME_2,LEVEL_3
12018,YES,YES,GAME_3,LEVEL_2
12019,NO,YES,GAME_1,LEVEL_2
12020,NO,YES,GAME_3,LEVEL_2
12021,NO,YES,GAME_1,LEVEL_2
12022,NO,YES,GAME_1,LEVEL_2
12023,YES,YES,GAME_1,LEVEL_2
12024,NO,YES,GAME_3,LEVEL_2
12025,NO,YES,GAME_3,LEVEL_2
12026,NO,YES,GAME_2,LEVEL_3
12027,NO,YES,GAME_1,LEVEL_2
12028,NO,YES,GAME_1,LEVEL_3
12029,NO,YES,GAME_1,LEVEL_2
12030,NO,YES,GAME_1,LEVEL_2
12031,NO,YES,GAME_1,LEVEL_2
12032,NO,YES,GAME_1,LEVEL_3
12033,NO,YES,GAME_1,LEVEL_2
12034,NO,YES,GAME_1,LEVEL_2
12035,NO,YES,GAME_1,LEVEL_2
12036,NO,YES,GAME_3,MISSING_VALUE
12037,YES,YES,GAME_1,LEVEL_2
12038,YES,YES,GAME_3,LEVEL_3
12039,NO,YES,GAME_1,LEVEL_2
12040,NO,YES,GAME_3,LEVEL_2
12041,NO,YES,GAME_2,LEVEL_2
